Time,Magnet_145_31_x,Magnet_145_31_y,Magnet_145_31_z,Magnet_149_x,Magnet_149_y,Magnet_149_z,Magnet_154_x,Magnet_154_y,Magnet_154_z,Magnet_157_x,Magnet_157_y,Magnet_157_z,Magnet_158_x,Magnet_158_y,Magnet_158_z,Magnet_159_x,Magnet_159_y,Magnet_159_z,Magnet_161_x,Magnet_161_y,Magnet_161_z,Magnet_165_10_x,Magnet_165_10_y,Magnet_165_10_z,Magnet_165_3_x,Magnet_165_3_y,Magnet_165_3_z,Magnet_165_7_x,Magnet_165_7_y,Magnet_165_7_z,Magnet_169_x,Magnet_169_y,Magnet_169_z,Magnet_181_1_x,Magnet_181_1_y,Magnet_181_1_z,Magnet_187_x,Magnet_187_y,Magnet_187_z,Maj3_Out_x,Maj3_Out_y,Maj3_Out_z,Magnet_145_18_x,Magnet_145_18_y,Magnet_145_18_z,Magnet_148_x,Magnet_148_y,Magnet_148_z,Magnet_155_x,Magnet_155_y,Magnet_155_z,Magnet_165_5_x,Magnet_165_5_y,Magnet_165_5_z,Magnet_166_0_x,Magnet_166_0_y,Magnet_166_0_z,Magnet_166_1_x,Magnet_166_1_y,Magnet_166_1_z,Magnet_167_0_x,Magnet_167_0_y,Magnet_167_0_z,Magnet_167_1_x,Magnet_167_1_y,Magnet_167_1_z,Magnet_171_x,Magnet_171_y,Magnet_171_z,Magnet_181_0_x,Magnet_181_0_y,Magnet_181_0_z,Magnet_186_x,Magnet_186_y,Magnet_186_z,Magnet_188_x,Magnet_188_y,Magnet_188_z,Sum_x,Sum_y,Sum_z,Magnet_145_15_x,Magnet_145_15_y,Magnet_145_15_z,Magnet_145_19_x,Magnet_145_19_y,Magnet_145_19_z,Magnet_145_37_x,Magnet_145_37_y,Magnet_145_37_z,Magnet_145_4_x,Magnet_145_4_y,Magnet_145_4_z,Magnet_145_6_x,Magnet_145_6_y,Magnet_145_6_z,Magnet_165_0_x,Magnet_165_0_y,Magnet_165_0_z,Magnet_165_12_x,Magnet_165_12_y,Magnet_165_12_z,Magnet_165_1_x,Magnet_165_1_y,Magnet_165_1_z,Magnet_165_9_x,Magnet_165_9_y,Magnet_165_9_z,Magnet_170_x,Magnet_170_y,Magnet_170_z,Maj1_Out_x,Maj1_Out_y,Maj1_Out_z,Magnet_145_33_x,Magnet_145_33_y,Magnet_145_33_z,Magnet_145_35_x,Magnet_145_35_y,Magnet_145_35_z,Magnet_145_8_x,Magnet_145_8_y,Magnet_145_8_z,Magnet_145_9_x,Magnet_145_9_y,Magnet_145_9_z,Magnet_147_x,Magnet_147_y,Magnet_147_z,Magnet_165_11_x,Magnet_165_11_y,Magnet_165_11_z,Magnet_165_2_x,Magnet_165_2_y,Magnet_165_2_z,Magnet_165_8_x,Magnet_165_8_y,Magnet_165_8_z,Magnet_168_x,Magnet_168_y,Magnet_168_z,Maj2_Out_x,Maj2_Out_y,Maj2_Out_z,Input_A_1_x,Input_A_1_y,Input_A_1_z,InputA_x,InputA_y,InputA_z,Input_B_1_x,Input_B_1_y,Input_B_1_z,Input_Cin_x,Input_Cin_y,Input_Cin_z,Magnet_189_x,Magnet_189_y,Magnet_189_z,
11.4,0.997865,0.0653101,-0.000316368,1,0.000645273,0.000128532,0.996758,0.080459,-0.000261959,0.997832,0.0658184,-0.000232783,0.999214,-0.0396431,0.000120517,0.998958,-0.045635,0.000109611,0.999865,-0.0164019,-2.58989e-05,0.988734,0.149676,-0.00149399,0.998122,0.061256,-0.000511712,0.999473,-0.032473,0.000112587,0.999012,-0.0444364,0.000121543,0.996976,-0.0777047,0.000227234,0.999943,0.0106449,2.06981e-05,0.999979,0.00652057,-0.000100344,0.999999,-0.00102011,8.22977e-05,0.999891,0.0147615,0.000501958,0.99952,0.0309707,5.15708e-05,0.999999,-0.00152245,1.69545e-05,0.999933,0.0115356,-0.00123792,0.99997,-0.00774579,-0.00013988,0.999909,-0.0134628,-0.000410134,0.999949,-0.0101443,-4.5482e-05,1,-1.37896e-05,0.000106927,0.999928,-0.0119964,-2.91957e-05,0.999998,0.00194847,3.45516e-05,0.999997,-0.00231283,-3.84471e-05,0.999961,-0.00877795,1.1061e-05,0.466667,0.884426,0.00361387,0.986853,-0.16161,-0.00204362,0.910038,-0.41447,-0.00679052,0.435392,0.900233,0.0037324,0.71806,0.695936,0.00789484,0.979872,-0.198226,0.0236314,0.993504,-0.113317,-0.0104412,0.757324,-0.653009,-0.00633654,0.854352,0.51962,0.00876629,0.788678,-0.614781,-0.00555201,0.695971,0.718046,0.00583111,-0.0428646,-0.999081,5.67885e-05,-0.0435014,-0.999053,0.000125885,0.233383,-0.972384,-0.00125704,0.333737,0.942666,0.000424827,0.110362,-0.993891,1.65649e-05,0.479493,0.877546,0.000192727,0.193229,0.981153,0.00118386,0.568798,0.822476,0.00166094,0.794461,0.607314,0.00126182,0.261079,-0.965317,8.3346e-05,0.289812,-0.957084,-1.80017e-05,0.232326,-0.972638,6.50428e-05,-0.0299592,0.999551,-1.54626e-05,0.0944681,0.995528,6.22976e-05,0.0708035,0.99749,0.000844911,
11.5,0.997582,0.0694936,-0.000347614,1,-0.000657777,0.000147453,0.996406,0.0847019,-0.000328883,0.997664,0.0683129,-0.0002402,0.999123,-0.0418794,0.000137094,0.998871,-0.0475032,0.00024149,0.999858,-0.0168377,0.000122826,0.985738,0.168276,-0.00191093,0.997683,0.0680247,-0.000708612,0.999421,-0.0340276,0.000136837,0.998901,-0.0468644,0.000187984,0.996674,-0.0814905,0.000299368,0.99994,0.0109677,1.99293e-05,0.999969,0.00782029,-0.000131638,0.999998,-0.00212065,5.07657e-05,0.999935,0.0114271,0.000475269,0.999541,0.03031,5.60299e-05,0.999999,-0.00139438,1.64488e-05,0.999925,0.0122121,0.00105467,0.999971,-0.00764691,0.000133393,0.999942,-0.0107851,-0.000473492,0.999953,-0.00964595,-5.42365e-05,1,-0.00095631,0.00011397,0.999929,-0.0119044,-4.89157e-06,0.999998,0.00192192,1.53006e-05,0.999998,-0.00216539,-4.13005e-05,0.999962,-0.00874246,1.14846e-05,0.501469,0.865167,0.00374122,0.990021,-0.140912,-0.00151908,0.938875,-0.3442,-0.006401,0.47192,0.881633,0.00387245,0.775133,0.631735,0.00892253,0.975143,-0.220733,-0.0192967,0.998183,-0.0601585,0.00334763,0.799539,-0.600579,-0.0065105,0.900895,0.433925,0.00990001,0.825087,-0.564976,-0.00575479,0.741132,0.671331,0.00608762,-0.042725,-0.999087,4.09985e-05,-0.0445481,-0.999007,0.000107237,0.243567,-0.969883,-0.00127621,0.337269,0.941408,0.00038629,0.110345,-0.993893,-2.47424e-05,0.480748,0.876859,0.000305983,0.204835,0.978796,0.0011217,0.580252,0.814435,0.00162235,0.798654,0.60179,0.000541148,0.260991,-0.965341,2.28587e-05,0.289752,-0.957102,-2.34294e-05,0.232329,-0.972637,3.28795e-05,-0.0299792,0.999551,1.52133e-05,0.0947596,0.9955,2.68785e-05,0.0821512,0.99662,0.000827467,
11.6,0.997246,0.0741578,-0.000427588,0.999998,-0.00201127,0.000156072,0.995997,0.0893881,-0.000403467,0.997477,0.0709866,-0.000251494,0.999021,-0.044241,0.000150773,0.998739,-0.0502088,0.000244334,0.999836,-0.0181126,9.12281e-05,0.981793,0.189943,-0.00188007,0.997034,0.076962,-0.000918714,0.999359,-0.0357873,0.00015458,0.998768,-0.0496182,0.000193439,0.996375,-0.0850698,0.000406411,0.999936,0.0113271,2.17033e-05,0.999955,0.00953562,-0.00014877,0.999995,-0.00307805,3.05215e-05,0.999965,0.0083453,0.000412591,0.999562,0.0295805,6.12867e-05,0.999999,-0.00124253,1.73295e-05,0.99999,0.00433245,0.000585128,0.99996,-0.00898749,7.50403e-05,0.999971,-0.00756324,-0.000571781,0.999959,-0.00902895,-6.77837e-05,0.999998,-0.00192631,0.000115978,0.99993,-0.0118383,-1.58642e-05,0.999998,0.00206046,1.59986e-05,0.999998,-0.00197581,-4.59667e-05,0.999962,-0.00870589,1.15779e-05,0.536203,0.84408,0.00386134,0.992196,-0.124678,-0.00122154,0.960389,-0.278608,-0.0055245,0.508903,0.860814,0.00407149,0.835536,0.549321,0.0111749,0.999932,-0.00289977,-0.0113363,0.99012,-0.140124,0.00517083,0.839192,-0.543793,-0.00678681,0.943855,0.330155,0.0116667,0.858578,-0.51265,-0.00582602,0.784451,0.620161,0.00603757,-0.0426439,-0.99909,-1.90753e-07,-0.0454182,-0.998968,9.24369e-05,0.253737,-0.967272,-0.00122768,0.340803,0.940135,0.000339352,0.110222,-0.993907,-1.14792e-05,0.478319,0.878186,-0.000922386,0.215732,0.976452,0.00106573,0.590803,0.806814,0.00160501,0.801336,0.598214,0.000666503,0.26078,-0.965398,1.9736e-05,0.289643,-0.957135,-1.85912e-05,0.232258,-0.972654,1.03496e-05,-0.0300482,0.999548,1.23271e-05,0.095072,0.99547,1.82367e-05,0.0940707,0.995565,0.000797047,
11.7,0.996843,0.0794013,-0.000483458,0.999994,-0.00337594,0.00014518,0.995496,0.0948061,-0.000458384,0.997269,0.0738483,-0.000270584,0.998905,-0.0467737,0.000162917,0.998626,-0.0523973,0.00016197,0.999828,-0.0185639,7.4867e-06,0.976446,0.21574,-0.00311545,0.996043,0.0888605,-0.00128662,0.999288,-0.0377347,0.000160979,0.998618,-0.0525461,0.000225108,0.996018,-0.0891476,0.000167489,0.999931,0.0117299,1.6955e-05,0.999932,0.0116678,-0.000226844,0.999992,-0.00395707,1.619e-05,0.999983,0.0057857,0.000313827,0.999586,0.0287674,6.72819e-05,0.999999,-0.00105257,1.62296e-05,0.999983,0.00581848,-0.000757433,0.999962,-0.00872933,-8.19104e-05,0.999994,-0.00353229,-0.000684367,0.999966,-0.00823953,-8.34927e-05,0.999996,-0.00295439,0.000119959,0.999932,-0.0116505,-2.2755e-05,0.999998,0.00205233,3.06163e-05,0.999999,-0.00172299,-5.16193e-05,0.999962,-0.00866435,1.30107e-05,0.570951,0.820975,0.00394325,0.993802,-0.111162,-0.000982313,0.974611,-0.223864,-0.00419008,0.546737,0.837293,0.00431447,0.901989,0.431446,0.0164206,0.99875,-0.0479061,0.0142674,0.995606,-0.0932743,-0.00828818,0.87593,-0.482388,-0.00696496,0.979445,0.20125,0.0136068,0.889624,-0.456655,-0.00590002,0.824124,0.56638,0.00576032,-0.0425985,-0.999092,-2.42449e-05,-0.0460822,-0.998938,7.36945e-05,0.263524,-0.964652,-0.00122002,0.344155,0.938913,0.000348277,0.110209,-0.993908,1.98168e-05,0.480789,0.876836,0.000808307,0.225732,0.974189,0.000953268,0.601249,0.79906,0.00156363,0.804496,0.593958,0.000512964,0.260634,-0.965438,4.00307e-05,0.289476,-0.957185,-1.27206e-05,0.232155,-0.972679,9.64746e-06,-0.0300526,0.999548,-2.63597e-06,0.0953735,0.995442,2.81456e-05,0.106902,0.994269,0.00074026,
11.8,0.996333,0.0855535,-0.000553045,0.999989,-0.00471442,0.000139631,0.994869,0.10117,-0.000540128,0.997038,0.0769082,-0.000297548,0.998774,-0.0495094,0.000177603,0.998513,-0.054507,0.000230664,0.999822,-0.018877,9.7032e-05,0.967694,0.252104,-0.00333451,0.994373,0.105922,-0.00190674,0.999212,-0.0396831,0.000190798,0.998431,-0.0559895,0.000275912,0.995619,-0.0935007,0.00041485,0.999926,0.0121292,2.0443e-05,0.999888,0.0149597,-0.00028894,0.999989,-0.00475883,3.79988e-06,0.999992,0.00389545,0.00022196,0.999613,0.0278316,7.6892e-05,1,-0.000784945,1.6577e-05,0.999967,0.00812569,0.000476756,0.999966,-0.00829965,6.1094e-05,0.999999,0.000930103,-0.000616156,0.999973,-0.00736383,-7.39216e-05,0.999992,-0.00398378,0.0001165,0.999935,-0.0113609,-2.52225e-05,0.999998,0.002071,1.63251e-05,0.999999,-0.00143975,-4.79445e-05,0.999963,-0.00862184,1.3755e-05,0.605645,0.795725,0.00398414,0.994931,-0.100554,-0.000762807,0.983072,-0.183197,-0.00297003,0.586761,0.809745,0.00485731,0.979499,0.197648,0.0389628,0.994527,-0.104118,-0.0086851,0.997277,-0.0736778,0.00317043,0.907747,-0.419468,-0.00644788,0.998071,0.0609237,0.0119666,0.916493,-0.400012,-0.00563713,0.856482,0.516165,0.00344176,-0.0425539,-0.999094,-2.24301e-05,-0.0465532,-0.998916,5.97124e-05,0.272599,-0.962127,-0.00108481,0.347125,0.937819,0.000261321,0.110193,-0.99391,9.69172e-06,0.478122,0.878293,-0.000299488,0.234011,0.972234,0.000741184,0.610587,0.791948,0.00140428,0.805958,0.591973,0.000203222,0.26046,-0.965485,3.95747e-05,0.289253,-0.957253,-4.40979e-07,0.232047,-0.972705,2.27532e-05,-0.0300526,0.999548,4.86021e-06,0.0956468,0.995415,4.01874e-05,0.121833,0.992551,0.000232358,
11.9,0.995697,0.0926653,-0.000678785,0.999982,-0.00606321,0.000150332,0.994095,0.108512,-0.000649003,0.99678,0.0801895,-0.000331963,0.998622,-0.0524859,0.000203347,0.998406,-0.0564416,0.000103954,0.999795,-0.0202238,0.00012361,0.957479,0.288477,-0.00392927,0.991284,0.13171,-0.00296619,0.999123,-0.0418692,0.000202922,0.998204,-0.0599024,0.000304943,0.995202,-0.0978454,0.000483588,0.999923,0.0123862,5.26931e-05,0.999819,0.0190228,-0.000392775,0.999985,-0.00554206,-1.556e-06,0.999997,0.00249035,0.00016425,0.999646,0.0265927,0.000104885,1,-0.000464283,1.56659e-05,0.999991,0.00416552,-4.45789e-05,0.99996,-0.00894443,-7.02983e-07,0.999995,0.0032592,-4.39188e-05,0.999976,-0.00694086,4.08168e-06,0.999988,-0.00498308,0.000110081,0.999937,-0.011208,-3.2402e-05,0.999998,0.00215299,2.18736e-05,0.999999,-0.00133554,-1.84344e-05,0.999963,-0.00857074,1.48419e-05,0.640843,0.767659,0.00450765,0.99579,-0.0916627,-0.000640657,0.988209,-0.153092,-0.00219876,0.635461,0.772104,0.00669204,0.801671,-0.585965,0.11819,0.99996,-0.00887438,0.000882795,0.996147,-0.0876883,-0.00115231,0.930528,-0.366197,-0.00410813,0.999895,-0.014468,0.00119617,0.938793,-0.344442,-0.0052823,0.846858,0.531472,-0.0191979,-0.0424741,-0.999098,-1.19149e-05,-0.0469041,-0.998899,5.21118e-05,0.272798,-0.962068,0.00261114,0.346233,0.938148,-0.00111808,0.110098,-0.993921,-1.25648e-06,0.478693,0.877982,-0.00028279,0.239682,0.970851,0.000457806,0.618972,0.785412,0.00128729,0.806893,0.590697,0.000266539,0.260212,-0.965551,4.70067e-05,0.288991,-0.957332,1.40787e-05,0.231921,-0.972735,3.69225e-05,-0.030093,0.999547,1.24819e-05,0.0959168,0.995389,4.66578e-05,0.106809,0.994166,-0.0150493,
12,0.994875,0.101105,-0.00080581,0.999972,-0.0075066,0.000163789,0.993122,0.117085,-0.000764003,0.996491,0.0837003,-0.000327064,0.998444,-0.055762,0.000204894,0.997985,-0.0634348,0.00100645,0.999777,-0.0211148,-0.000144523,0.941831,0.33605,-0.00499019,0.985184,0.171441,-0.00454417,0.999035,-0.0439267,0.000207961,0.997937,-0.0642064,0.000366974,0.994725,-0.102578,0.000316624,0.999924,0.012332,7.4516e-05,0.999683,0.0251875,-0.000590793,0.99998,-0.00630059,-1.77276e-05,0.999999,0.00142971,0.000116451,0.999673,0.0255861,4.19223e-05,1,-6.10387e-06,1.66768e-05,0.999976,0.00689169,-4.3135e-05,0.999965,-0.00837609,2.0837e-07,0.999998,0.00179978,0.000194419,0.999973,-0.00728291,3.49835e-05,0.999983,-0.00589062,9.40374e-05,0.999941,-0.0108413,-2.29239e-05,0.999998,0.00218584,2.24728e-05,0.999999,-0.00153415,-6.75514e-06,0.999964,-0.00851125,1.72506e-05,0.674835,0.737962,0.0029371,0.996454,-0.0841431,-0.000526387,0.991437,-0.13058,-0.0015745,0.669503,0.742806,0.00194103,0.913859,-0.401438,-0.0609098,0.997371,-0.0724577,0.000778986,0.998018,-0.0629137,-0.00169977,0.942042,-0.335489,-0.00215989,0.999869,0.0158773,-0.00318956,0.956013,-0.29329,-0.0045045,0.818074,0.572884,0.0505799,-0.0423576,-0.999103,-3.59739e-06,-0.0471897,-0.998886,4.27844e-05,0.24402,-0.969703,-0.0114164,0.332224,0.943198,0.00233822,0.109991,-0.993933,7.27077e-06,0.477751,0.878495,9.80235e-05,0.242616,0.970122,0.000199243,0.62584,0.779951,0.00103051,0.807851,0.589387,0.000133747,0.259926,-0.965628,6.63709e-05,0.288669,-0.957429,2.43815e-05,0.23179,-0.972766,4.08714e-05,-0.0301353,0.999546,7.95971e-06,0.0962162,0.99536,3.21691e-05,0.132974,0.990709,0.0285339,
12.1,0.9938,0.111182,-0.000972348,0.999958,-0.00912821,0.000189505,0.991878,0.127189,-0.000916393,0.996165,0.0874889,-0.000390233,0.998224,-0.0595761,0.000354948,0.998245,-0.0592143,-0.000220749,0.999773,-0.0213036,0.00049481,0.92298,0.38482,-0.00472149,0.973653,0.227949,-0.00621536,0.998938,-0.0460634,0.000245751,0.997601,-0.0692279,0.000398812,0.994101,-0.108455,0.000485013,0.999925,0.0122587,6.88716e-05,0.999438,0.0334989,-0.000749679,0.999973,-0.00728103,2.36094e-06,1,0.000625588,8.87332e-05,0.999705,0.0243004,0.000120494,1,0.000563854,1.67598e-05,0.999989,0.00458794,0.000105513,0.999961,-0.0088103,-4.60566e-07,0.999998,0.00189943,-0.000232062,0.999973,-0.00732307,-2.07363e-05,0.999978,-0.00663474,7.74642e-05,0.999945,-0.0105098,-3.61205e-05,0.999997,0.00228416,1.77731e-05,0.999999,-0.00162026,-2.68305e-05,0.999964,-0.00843193,1.69114e-05,0.720814,0.693095,0.00678685,0.996958,-0.0779444,-0.000451745,0.993517,-0.113681,-0.00120588,0.709908,0.704262,0.00682452,0.926173,-0.375623,0.0333306,0.999781,-0.0208319,-0.00183026,0.997458,-0.0712481,0.00109711,0.953381,-0.301738,-0.00432127,0.999968,0.00666354,0.0043578,0.968279,-0.249844,-0.00369611,0.950396,0.310244,-0.0222898,-0.0422221,-0.999108,-8.92742e-07,-0.0474453,-0.998874,3.78012e-05,0.292987,-0.956076,0.00876845,0.360587,0.932707,-0.00595235,0.109887,-0.993944,1.28127e-05,0.476312,0.879276,-0.000285202,0.245299,0.969447,0.000432329,0.631111,0.775692,0.000841676,0.807869,0.589363,-5.83381e-05,0.25959,-0.965719,8.34985e-05,0.288267,-0.95755,3.69458e-05,0.231617,-0.972807,4.84658e-05,-0.0301682,0.999545,4.52565e-06,0.0966356,0.99532,7.06403e-05,0.0981619,0.995097,0.0121158,
12.2,0.992375,0.123251,-0.00120076,0.999939,-0.011035,0.00022269,0.990275,0.139116,-0.00110813,0.995801,0.0915475,-0.000402681,0.998023,-0.0628437,0.000227704,0.996924,-0.0783763,0.000527259,0.999771,-0.0213766,-0.000438292,0.900517,0.434787,-0.00548604,0.954238,0.298955,-0.0075241,0.998825,-0.0484695,0.000278317,0.997169,-0.0751851,0.000545017,0.993474,-0.11406,0.000571587,0.999927,0.0121061,0.00010663,0.999019,0.044282,-0.00101378,0.99997,-0.00774692,-2.14112e-05,1,-2.1524e-05,6.56573e-05,0.999731,0.0231947,7.15767e-05,0.999999,0.00123219,2.31191e-05,0.999983,0.0059115,-2.57311e-05,0.999965,-0.00839075,2.73458e-05,0.999997,0.00262814,7.78858e-05,0.999974,-0.00725186,1.97774e-05,0.999974,-0.0072226,5.59062e-05,0.999949,-0.0101268,-4.49198e-05,0.999997,0.0023464,1.91251e-05,0.999999,-0.0016733,-1.12016e-05,0.999965,-0.00832782,1.86274e-05,0.739444,0.673206,0.00413719,0.997357,-0.0726513,-0.000345807,0.994952,-0.10035,-0.000907149,0.741573,0.670864,0.00347304,0.878484,-0.47746,-0.0172634,0.998745,-0.0500901,0.000545809,0.998597,-0.0529435,-0.00121203,0.965168,-0.261622,-0.00225357,0.999833,-0.0182429,-0.00117343,0.976838,-0.213961,-0.00292634,0.854961,0.518085,0.0251064,-0.0420616,-0.999115,-1.4157e-05,-0.0476948,-0.998862,3.41822e-05,0.258573,-0.965992,-0.000668977,0.34929,0.937013,0.001674,0.109736,-0.993961,1.07311e-05,0.475906,0.879496,5.23293e-05,0.248621,0.968601,0.000196279,0.635153,0.772386,0.000653958,0.807344,0.590081,2.27934e-05,0.259149,-0.965837,9.65952e-05,0.287767,-0.9577,5.34286e-05,0.231427,-0.972852,4.03603e-05,-0.0302168,0.999543,5.423e-06,0.09673,0.995311,2.63938e-05,0.0745083,0.997206,0.0053912,
12.3,0.990406,0.138178,-0.00150497,0.999911,-0.0133571,0.000271496,0.988162,0.153408,-0.00134949,0.995383,0.095984,-0.000448725,0.997671,-0.0682085,0.000354194,0.997404,-0.0720034,0.000737856,0.999698,-0.0245839,7.77287e-05,0.874559,0.484895,-0.00487383,0.927154,0.37461,-0.0073236,0.998676,-0.051441,0.000396011,0.99667,-0.0815335,0.000547814,0.992685,-0.120735,0.000641307,0.999933,0.0115783,0.000133723,0.998323,0.0578691,-0.00117474,0.999959,-0.00903975,-7.73894e-06,1,-0.000537992,5.15084e-05,0.999769,0.0215142,0.000131724,0.999998,0.00187527,3.48288e-05,0.999989,0.00466672,3.84443e-06,0.999964,-0.00852289,-2.67331e-05,0.999998,0.00175071,-2.84566e-05,0.999972,-0.00748343,5.8987e-06,0.999971,-0.00765342,4.36352e-05,0.999953,-0.00971206,-4.42078e-05,0.999997,0.00246047,1.81531e-05,0.999998,-0.00185065,-1.57126e-05,0.999966,-0.00821985,1.82129e-05,0.793274,0.608833,0.006299,0.997691,-0.0679224,-0.000290693,0.995952,-0.0898805,-0.000722358,0.784346,0.620288,0.00670483,0.968943,-0.246673,-0.0173703,0.999729,-0.0232886,-0.000103949,0.998181,-0.0602857,-0.000483751,0.970177,-0.242388,-0.00227205,1,-0.000156005,0.000553838,0.982614,-0.185646,-0.00226817,0.971393,0.237463,0.00275032,-0.041904,-0.999122,-1.64848e-05,-0.0479501,-0.99885,3.4142e-05,0.301864,-0.953342,0.00417351,0.361254,0.932462,0.00318065,0.109522,-0.993984,1.65704e-05,0.473925,0.880565,-0.000183981,0.249748,0.968311,0.000171039,0.637997,0.770039,0.000500905,0.807054,0.590478,-0.000183497,0.258549,-0.965998,0.000121001,0.287134,-0.957891,7.59442e-05,0.231137,-0.972921,5.05684e-05,-0.030287,0.999541,2.39814e-06,0.0973857,0.995247,3.47092e-05,0.110161,0.993898,-0.00567821,
12.4,0.987658,0.156615,-0.00189572,0.999868,-0.0162591,0.000341138,0.98533,0.17065,-0.00166421,0.994905,0.100813,-0.000482938,0.99738,-0.072338,0.000363271,0.995976,-0.0896079,0.00139136,0.999736,-0.0229629,0.000355445,0.847105,0.5314,-0.00527009,0.897779,0.440398,-0.0065083,0.998438,-0.055862,0.000510291,0.995941,-0.0900072,0.000781776,0.991717,-0.128443,0.000633263,0.999941,0.0108664,0.000175016,0.997347,0.0727811,-0.00136746,0.999954,-0.00956676,-2.51251e-05,1,-0.000972454,3.80834e-05,0.999793,0.0203291,0.000102228,0.999997,0.00236056,5.25666e-05,0.999986,0.00534925,7.21727e-05,0.999965,-0.00840179,-4.95218e-05,0.999997,0.00229107,-1.59964e-05,0.999972,-0.00746164,8.09472e-06,0.999969,-0.00793572,2.80406e-05,0.999958,-0.00921769,-4.36433e-05,0.999997,0.00255833,1.64058e-05,0.999998,-0.00194514,-1.36686e-05,0.999967,-0.00813565,2.14074e-05,0.813282,0.581855,0.00417921,0.997945,-0.0640694,-0.000284933,0.996689,-0.081304,-0.000559977,0.812245,0.583295,0.00499909,0.95944,-0.281459,0.01598,0.999281,-0.0379033,-0.00131864,0.998835,-0.0482586,0.000544664,0.977446,-0.211173,-0.00217916,0.999859,-0.0167944,0.000323025,0.986639,-0.162911,-0.0018181,0.941967,0.335706,-0.000243144,-0.0416785,-0.999131,-2.4211e-05,-0.0482302,-0.998836,3.57075e-05,0.287967,-0.957637,0.00248811,0.347133,0.93781,0.00316059,0.109251,-0.994014,2.80772e-05,0.473944,0.880555,-0.000255578,0.25221,0.967672,0.000184855,0.640003,0.768373,0.000365718,0.805401,0.59273,-0.000251057,0.257761,-0.966209,0.000157426,0.286323,-0.958133,0.000107864,0.230884,-0.972981,4.70827e-05,-0.0303707,0.999539,-2.82037e-06,0.0975606,0.99523,2.00861e-05,0.124031,0.992237,-0.0090463,
12.5,0.983679,0.179917,-0.00245176,0.9998,-0.0199783,0.000438681,0.981454,0.191687,-0.00206668,0.994364,0.106021,-0.0005276,0.996921,-0.0784082,0.000534993,0.995881,-0.0906638,0.000612494,0.999712,-0.0240025,0.000171961,0.817649,0.575698,-0.004667,0.865373,0.501087,-0.00640286,0.998091,-0.0617569,0.000739417,0.995064,-0.0992296,0.000832337,0.990482,-0.13764,0.000882879,0.999954,0.00955897,0.000245236,0.995868,0.0907949,-0.00166551,0.999941,-0.0109027,1.80019e-06,0.999999,-0.00133754,2.94247e-05,0.999836,0.0180954,0.000168024,0.999996,0.00266127,7.1461e-05,0.999989,0.00473903,-0.000100965,0.999964,-0.00849903,-2.78105e-05,0.999998,0.00176881,-9.34638e-07,0.999971,-0.00763091,9.94752e-06,0.999967,-0.00811359,1.77829e-05,0.999962,-0.00868849,-6.4234e-05,0.999996,0.00268672,1.59764e-05,0.999998,-0.00212662,-1.21427e-05,0.999967,-0.00808161,2.17698e-05,0.859329,0.511356,0.00829794,0.998151,-0.0607831,-0.00020961,0.997239,-0.0742586,-0.000460277,0.85746,0.51448,0.00853108,0.96437,-0.263571,-0.0228117,0.999652,-0.0263321,0.0014709,0.99883,-0.0483393,-0.00101173,0.980584,-0.196092,-0.00146338,0.999978,-0.00668736,-3.05825e-05,0.989465,-0.144766,-0.00142313,0.973135,0.230065,0.00880184,-0.0414162,-0.999142,-2.71747e-05,-0.048547,-0.998821,4.10664e-05,0.29976,-0.954014,0.00111971,0.349705,0.93686,0.000923447,0.108879,-0.994055,3.99078e-05,0.472426,0.88137,3.80837e-05,0.253065,0.967449,9.27869e-05,0.641277,0.767309,0.000284328,0.804147,0.59443,-0.000291932,0.256676,-0.966497,0.000209957,0.285265,-0.958449,0.000151294,0.230447,-0.973085,6.71479e-05,-0.0304852,0.999535,-6.59355e-06,0.0981669,0.99517,6.10172e-05,0.131074,0.991373,0.000223538,
