Time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,Magnet_21_x,Magnet_21_y,Magnet_21_z,Magnet_22_x,Magnet_22_y,Magnet_22_z,Magnet_23_x,Magnet_23_y,Magnet_23_z,Magnet_24_x,Magnet_24_y,Magnet_24_z,Magnet_28_x,Magnet_28_y,Magnet_28_z,Magnet_29_x,Magnet_29_y,Magnet_29_z,Magnet_30_x,Magnet_30_y,Magnet_30_z,Magnet_31_x,Magnet_31_y,Magnet_31_z,Magnet_32_x,Magnet_32_y,Magnet_32_z,out_x,out_y,out_z,
19.493,-0.000836119,-1,-5.21803e-06,-0.00270738,-0.999996,0.000206637,-0.00490591,0.999988,3.74088e-06,-0.0202826,-0.999794,8.52972e-06,0.103289,-0.99465,0.00139002,0.012482,0.999922,3.03011e-05,0.0115092,0.999934,-0.000582279,0.32287,0.94643,-0.00507588,0.426828,-0.904308,0.00668796,0.681443,0.731818,-0.00877359,0.999694,-0.0247228,0.000260542,0.999992,0.00396214,7.03788e-05,1,9.2194e-05,-1.32816e-05,
19.5031,-0.000836477,-1,-5.08034e-06,-0.00294958,-0.999996,0.000248873,-0.0049064,0.999988,3.5025e-06,-0.0202802,-0.999794,5.13841e-06,0.101941,-0.994789,0.00143071,0.0125122,0.999922,3.44751e-05,0.0108855,0.999941,-0.000658765,0.31794,0.948097,-0.00504112,0.420675,-0.907188,0.00653507,0.675177,0.737607,-0.00854777,0.99969,-0.0249041,0.000250919,0.999992,0.00393528,6.96181e-05,1,8.44642e-05,-1.35196e-05,
19.5132,-0.000836918,-1,-5.04915e-06,-0.0032278,-0.999995,0.000272091,-0.00490712,0.999988,3.30391e-06,-0.0202755,-0.999794,4.1161e-06,0.100578,-0.994928,0.00142058,0.0125456,0.999921,3.65359e-05,0.0102046,0.999948,-0.000692252,0.313062,0.94972,-0.00495527,0.414657,-0.909955,0.00636429,0.668996,0.743219,-0.00839756,0.999685,-0.0250802,0.000245677,0.999992,0.00390907,6.91697e-05,1,7.68998e-05,-1.36118e-05,
19.5233,-0.000837329,-1,-5.12207e-06,-0.00351791,-0.999994,0.000271449,-0.00490802,0.999988,3.19502e-06,-0.0202712,-0.999795,5.5498e-06,0.0992517,-0.995061,0.00136216,0.0125796,0.999921,3.59749e-05,0.00951602,0.999954,-0.000675816,0.308277,0.951284,-0.00483571,0.408781,-0.912612,0.0062039,0.662846,0.74871,-0.00832455,0.999681,-0.0252547,0.000244442,0.999992,0.00388321,6.89576e-05,1,6.93788e-05,-1.35922e-05,
19.5334,-0.000837614,-1,-5.27816e-06,-0.00379325,-0.999993,0.000246972,-0.00490898,0.999988,3.20983e-06,-0.0202694,-0.999795,9.06887e-06,0.0980054,-0.995185,0.00126777,0.0126114,0.99992,3.2841e-05,0.00887082,0.99996,-0.000612765,0.303606,0.952786,-0.00470609,0.403024,-0.915169,0.00607963,0.656673,0.75413,-0.00832134,0.999677,-0.0254304,0.000246344,0.999993,0.0038575,6.88986e-05,1,6.18183e-05,-1.35001e-05,
19.5435,-0.000837707,-1,-5.48353e-06,-0.00403003,-0.999992,0.000203588,-0.00490987,0.999988,3.35588e-06,-0.0202722,-0.999794,1.39206e-05,0.0968659,-0.995297,0.00115687,0.0126386,0.99992,2.77406e-05,0.00831128,0.999965,-0.000515991,0.299047,0.954227,-0.00459128,0.397345,-0.91765,0.00600954,0.650431,0.759519,-0.00837385,0.999672,-0.0256094,0.000250249,0.999993,0.00383185,6.89268e-05,1,5.41721e-05,-1.33731e-05,
19.5536,-0.000837578,-1,-5.69848e-06,-0.0042123,-0.999991,0.000150136,-0.00491054,0.999988,3.6096e-06,-0.0202803,-0.999794,1.91178e-05,0.0958379,-0.995396,0.001052,0.0126597,0.99992,2.17139e-05,0.00786212,0.999969,-0.000405327,0.294574,0.955618,-0.0045123,0.391686,-0.920079,0.00600077,0.644086,0.764906,-0.00846408,0.999667,-0.0257923,0.000255001,0.999993,0.00380622,6.90018e-05,1,4.64248e-05,-1.32437e-05,
19.5637,-0.00083724,-1,-5.8846e-06,-0.00433526,-0.999991,9.75653e-05,-0.00491091,0.999988,3.91938e-06,-0.0202935,-0.999794,2.3631e-05,0.0949035,-0.995486,0.000974163,0.0126744,0.99992,1.60132e-05,0.00752545,0.999972,-0.000303468,0.290146,0.956972,-0.00448227,0.385991,-0.922483,0.00604872,0.637618,0.770305,-0.00857288,0.999662,-0.0259789,0.000259622,0.999993,0.00378058,6.91037e-05,1,3.8586e-05,-1.31378e-05,
19.5738,-0.000836741,-1,-6.01087e-06,-0.00440624,-0.99999,5.66881e-05,-0.00491095,0.999988,4.21636e-06,-0.0203107,-0.999794,2.65875e-05,0.0940264,-0.995569,0.000938566,0.0126838,0.99992,1.18299e-05,0.00728031,0.999973,-0.000231279,0.285714,0.958304,-0.00450413,0.380211,-0.924879,0.00613859,0.63102,0.775718,-0.0086822,0.999658,-0.0261686,0.000263427,0.999993,0.00375492,6.92179e-05,1,3.06861e-05,-1.30746e-05,
19.5839,-0.000836154,-1,-6.05793e-06,-0.00444332,-0.99999,3.59353e-05,-0.0049107,0.999988,4.43049e-06,-0.0203298,-0.999793,2.74385e-05,0.0931593,-0.995651,0.000951667,0.0126902,0.999919,1.00309e-05,0.00708699,0.999975,-0.000203493,0.281231,0.959629,-0.00457055,0.374317,-0.92728,0.00624896,0.624298,0.781137,-0.00877667,0.999652,-0.02636,0.000266044,0.999993,0.00372924,6.93218e-05,1,2.27716e-05,-1.30647e-05,
19.594,-0.000835564,-1,-6.02032e-06,-0.00447155,-0.99999,3.9603e-05,-0.00491029,0.999988,4.50812e-06,-0.0203486,-0.999793,2.60612e-05,0.0922535,-0.995735,0.00101004,0.0126962,0.999919,1.09652e-05,0.00689525,0.999976,-0.000225675,0.27666,0.960957,-0.00466595,0.3683,-0.929685,0.00635637,0.617469,0.786545,-0.00884447,0.999647,-0.0265521,0.000267351,0.999993,0.00370356,6.93786e-05,1,1.48974e-05,-1.31095e-05,
19.6041,-0.000835054,-1,-5.90674e-06,-0.00451786,-0.99999,6.695e-05,-0.00490987,0.999988,4.42628e-06,-0.0203648,-0.999793,2.2775e-05,0.0912688,-0.995826,0.00110128,0.0127048,0.999919,1.43845e-05,0.00665472,0.999978,-0.00029311,0.271984,0.96229,-0.00477002,0.362174,-0.932088,0.0064398,0.610556,0.791924,-0.00887767,0.999642,-0.0267439,0.000267369,0.999993,0.00367795,6.93435e-05,1,7.11722e-06,-1.32007e-05,
19.6142,-0.000834691,-1,-5.73834e-06,-0.00460543,-0.999989,0.000112342,-0.00490963,0.999988,4.1999e-06,-0.0203769,-0.999792,1.82689e-05,0.0901816,-0.995925,0.00120675,0.0127182,0.999919,1.94981e-05,0.00632516,0.99998,-0.000391825,0.267205,0.963627,-0.004862,0.35597,-0.934475,0.00648443,0.603588,0.797247,-0.00887207,0.999637,-0.0269347,0.000266162,0.999993,0.00365252,6.91766e-05,1,-5.26951e-07,-1.33233e-05,
19.6243,-0.000834518,-1,-5.54541e-06,-0.00474896,-0.999989,0.000166421,-0.00490967,0.999988,3.87948e-06,-0.0203841,-0.999792,1.34546e-05,0.0889887,-0.996032,0.00130545,0.0127374,0.999919,2.51501e-05,0.00588473,0.999983,-0.000501538,0.262345,0.964962,-0.00492472,0.349732,-0.936827,0.00648369,0.596596,0.802494,-0.00882694,0.999632,-0.0271236,0.000263768,0.999993,0.00362745,6.88573e-05,1,-8.01176e-06,-1.34601e-05,
19.6344,-0.000834541,-1,-5.36256e-06,-0.00495161,-0.999988,0.000218058,-0.00491009,0.999988,3.53975e-06,-0.0203865,-0.999792,9.2772e-06,0.0877076,-0.996145,0.00137832,0.0127623,0.999919,3.00788e-05,0.00533431,0.999986,-0.000599896,0.257438,0.966282,-0.00494768,0.343501,-0.93913,0.00643951,0.589611,0.80764,-0.00874469,0.999627,-0.0273101,0.000260193,0.999994,0.00360289,6.83922e-05,1,-1.53326e-05,-1.35984e-05,
19.6445,-0.000834734,-1,-5.22303e-06,-0.00520438,-0.999986,0.000256672,-0.00491084,0.999988,3.26165e-06,-0.0203852,-0.999792,6.5208e-06,0.0863728,-0.996262,0.00141198,0.0127916,0.999918,3.31984e-05,0.00469706,0.999989,-0.000667113,0.252524,0.967578,-0.00492858,0.337318,-0.941369,0.00636097,0.582662,0.812669,-0.00863056,0.999622,-0.0274934,0.000255447,0.999994,0.00357899,6.78139e-05,1,-2.24962e-05,-1.37344e-05,
19.6546,-0.000835038,-1,-5.15278e-06,-0.00548805,-0.999985,0.000274441,-0.00491184,0.999988,3.11241e-06,-0.0203821,-0.999792,5.65178e-06,0.0850277,-0.996378,0.00140122,0.0128227,0.999918,3.38384e-05,0.00401348,0.999992,-0.000690022,0.247642,0.968839,-0.00487309,0.331207,-0.943537,0.00626171,0.575774,0.817565,-0.00849234,0.999617,-0.0276727,0.000249616,0.999994,0.00355584,6.71703e-05,1,-2.95092e-05,-1.38732e-05,
19.6647,-0.000835374,-1,-5.16527e-06,-0.0057772,-0.999983,0.000267917,-0.00491291,0.999988,3.12868e-06,-0.0203793,-0.999792,6.73082e-06,0.0837164,-0.996489,0.00134969,0.012853,0.999917,3.18862e-05,0.00333281,0.999994,-0.000664708,0.242822,0.970059,-0.00479311,0.325183,-0.945631,0.00615684,0.568964,0.82232,-0.00833994,0.999612,-0.0278471,0.000242924,0.999994,0.00353345,6.65116e-05,1,-3.6368e-05,-1.40249e-05,
19.6748,-0.000835654,-1,-5.25826e-06,-0.00604555,-0.999982,0.000238723,-0.00491387,0.999988,3.30718e-06,-0.0203785,-0.999792,9.41206e-06,0.0824748,-0.996592,0.00126886,0.0128799,0.999917,2.78001e-05,0.00270292,0.999996,-0.000597171,0.23808,0.971234,-0.00470391,0.319242,-0.947654,0.00606014,0.562241,0.826933,-0.00818483,0.999607,-0.0280158,0.000235759,0.999994,0.0035118,6.58792e-05,1,-4.30552e-05,-1.41975e-05,
19.6849,-0.000835801,-1,-5.41328e-06,-0.00627141,-0.99998,0.000193162,-0.00491457,0.999988,3.60541e-06,-0.0203811,-0.999792,1.30282e-05,0.081324,-0.996687,0.00117542,0.0129017,0.999917,2.24938e-05,0.00216046,0.999998,-0.000501923,0.233418,0.972366,-0.00462101,0.313372,-0.949612,0.00598189,0.555605,0.831408,-0.00803906,0.999603,-0.0281787,0.000228657,0.999994,0.00349083,6.53009e-05,1,-4.95458e-05,-1.43899e-05,
19.695,-0.000835766,-1,-5.59857e-06,-0.00644215,-0.999979,0.000140857,-0.00491491,0.999988,3.95213e-06,-0.0203877,-0.999792,1.67422e-05,0.0802667,-0.996773,0.0010877,0.0129178,0.999917,1.71195e-05,0.00172364,0.999998,-0.000398823,0.228821,0.973458,-0.00455724,0.307551,-0.951513,0.00592785,0.549046,0.835755,-0.00791418,0.999598,-0.0283358,0.000222229,0.999994,0.00347046,6.47937e-05,1,-5.58206e-05,-1.45889e-05,
19.7051,-0.000835535,-1,-5.77501e-06,-0.00655666,-0.999979,9.26815e-05,-0.00491489,0.999988,4.26515e-06,-0.0203978,-0.999792,1.9731e-05,0.0792877,-0.996851,0.00102204,0.0129286,0.999916,1.28033e-05,0.00138889,0.999999,-0.000308872,0.224267,0.974517,-0.0045207,0.301755,-0.953367,0.00589929,0.542544,0.839991,-0.00781983,0.999594,-0.028488,0.000217063,0.999994,0.00345064,6.43692e-05,1,-6.18799e-05,-1.47715e-05,
19.7152,-0.000835138,-1,-5.90428e-06,-0.00662542,-0.999978,5.84641e-05,-0.00491459,0.999988,4.47167e-06,-0.0204104,-0.999792,2.13613e-05,0.0783579,-0.996925,0.000989638,0.012936,0.999916,1.03949e-05,0.00113216,0.999999,-0.000249847,0.219728,0.975551,-0.00451392,0.295962,-0.955182,0.00589375,0.536073,0.844136,-0.00776246,0.99959,-0.0286363,0.000213608,0.999994,0.00343126,6.40381e-05,1,-6.77525e-05,-1.49127e-05,
19.7253,-0.00083464,-1,-5.95732e-06,-0.00666814,-0.999978,4.49361e-05,-0.00491414,0.999988,4.52606e-06,-0.0204238,-0.999791,2.13184e-05,0.0774402,-0.996997,0.000994715,0.0129421,0.999916,1.02886e-05,0.000914302,1,-0.000232715,0.215174,0.976565,-0.00453406,0.290151,-0.956963,0.00590643,0.529601,0.848212,-0.00774431,0.999586,-0.0287823,0.00021209,0.999994,0.00341224,6.38101e-05,1,-7.34926e-05,-1.49944e-05,
19.7354,-0.000834132,-1,-5.92131e-06,-0.00670938,-0.999977,5.43716e-05,-0.00491373,0.999988,4.42058e-06,-0.0204362,-0.999791,1.96614e-05,0.0764977,-0.997069,0.00103408,0.0129494,0.999916,1.2355e-05,0.000689596,1,-0.000259559,0.210585,0.977565,-0.00457418,0.28431,-0.958714,0.00593146,0.523097,0.852238,-0.00776284,0.999581,-0.0289277,0.000212456,0.999994,0.0033935,6.3689e-05,1,-7.91678e-05,-1.50126e-05,
19.7455,-0.000833705,-1,-5.8032e-06,-0.00677341,-0.999977,8.42011e-05,-0.00491351,0.999988,4.1863e-06,-0.0204462,-0.999791,1.67944e-05,0.0755001,-0.997145,0.00109822,0.0129599,0.999916,1.59953e-05,0.000415235,1,-0.000323418,0.205945,0.978553,-0.00462504,0.278429,-0.960438,0.00596301,0.516532,0.856232,-0.00781088,0.999577,-0.0290738,0.000214376,0.999994,0.00337491,6.36658e-05,1,-8.48401e-05,-1.49794e-05,
19.7556,-0.000833438,-1,-5.62869e-06,-0.0068791,-0.999976,0.000127665,-0.00491359,0.999988,3.88444e-06,-0.0204528,-0.999791,1.33629e-05,0.0744296,-0.997226,0.00117361,0.0129748,0.999916,2.0299e-05,5.9999e-05,1,-0.000410024,0.201249,0.979529,-0.00467697,0.272507,-0.962135,0.00599592,0.509886,0.860206,-0.00787741,0.999573,-0.0292219,0.000217294,0.999994,0.0033564,6.37135e-05,1,-9.0549e-05,-1.4919e-05,
19.7657,-0.00083337,-1,-5.43673e-06,-0.00703612,-0.999975,0.00017535,-0.004914,0.999988,3.59023e-06,-0.0204558,-0.999791,1.01012e-05,0.0732829,-0.99731,0.00124554,0.0129941,0.999916,2.42661e-05,-0.000389791,1,-0.000501008,0.196502,0.980492,-0.00472153,0.266544,-0.963804,0.00602592,0.503149,0.864163,-0.00794908,0.999569,-0.0293724,0.000220514,0.999994,0.00333791,6.37882e-05,1,-9.63029e-05,-1.48595e-05,
19.7758,-0.000833498,-1,-5.27059e-06,-0.00724321,-0.999974,0.000217254,-0.00491469,0.999988,3.37393e-06,-0.0204558,-0.999791,7.66698e-06,0.072071,-0.997399,0.00130103,0.013017,0.999915,2.70359e-05,-0.000928167,0.999999,-0.000577861,0.191713,0.98144,-0.00475261,0.260546,-0.965443,0.00604958,0.496322,0.868102,-0.00801195,0.999564,-0.0295253,0.000223312,0.999994,0.00331944,6.38369e-05,1,-0.000102081,-1.48246e-05,
19.7859,-0.000833773,-1,-5.16757e-06,-0.00748879,-0.999972,0.000244928,-0.00491555,0.999988,3.28368e-06,-0.0204539,-0.999791,6.50069e-06,0.0708162,-0.997488,0.0013312,0.0130418,0.999915,2.80716e-05,-0.00153157,0.999999,-0.000625776,0.186898,0.982368,-0.00476699,0.254519,-0.967049,0.00606407,0.489419,0.872012,-0.00805356,0.999559,-0.0296798,0.000225048,0.999995,0.00330105,6.38092e-05,1,-0.000107845,-1.4828e-05,
19.796,-0.000834113,-1,-5.15003e-06,-0.00775377,-0.99997,0.000253218,-0.00491642,0.999988,3.33458e-06,-0.0204516,-0.999791,6.74038e-06,0.0695467,-0.997578,0.00133252,0.0130667,0.999915,2.72576e-05,-0.00216445,0.999997,-0.000636551,0.182075,0.983273,-0.00476424,0.248475,-0.968619,0.00606712,0.482462,0.87588,-0.00806462,0.999555,-0.029835,0.000225254,0.999995,0.00328282,6.36705e-05,1,-0.00011355,-1.48722e-05,
19.8061,-0.000834423,-1,-5.2199e-06,-0.0080158,-0.999968,0.000241251,-0.00491717,0.999988,3.50655e-06,-0.0204503,-0.999791,8.20889e-06,0.0682912,-0.997665,0.00130712,0.0130897,0.999914,2.48943e-05,-0.00278714,0.999996,-0.000609992,0.177258,0.984153,-0.00474627,0.242424,-0.970152,0.00605713,0.475482,0.879689,-0.00804037,0.99955,-0.0299893,0.000223706,0.999995,0.0032649,6.34099e-05,1,-0.000119162,-1.49517e-05,
19.8162,-0.000834616,-1,-5.35825e-06,-0.00825417,-0.999966,0.000212456,-0.00491767,0.999988,3.75117e-06,-0.0204511,-0.999791,1.04724e-05,0.0670735,-0.997747,0.00126182,0.0131097,0.999914,2.1597e-05,-0.00336419,0.999994,-0.000553564,0.172462,0.985005,-0.00471669,0.236379,-0.971642,0.00603349,0.46851,0.883422,-0.00798114,0.999546,-0.0301413,0.000220438,0.999995,0.00324739,6.30418e-05,1,-0.000124655,-1.50577e-05,
19.8263,-0.000834637,-1,-5.53003e-06,-0.00845407,-0.999964,0.000173663,-0.0049179,0.999988,4.00523e-06,-0.0204544,-0.999791,1.29535e-05,0.0659084,-0.997825,0.00120647,0.013126,0.999914,1.81312e-05,-0.00387142,0.999992,-0.000480441,0.167694,0.985828,-0.00468008,0.230355,-0.973088,0.00599693,0.461576,0.887066,-0.00789223,0.999541,-0.0302898,0.000215737,0.999995,0.00323038,6.25998e-05,1,-0.000130018,-1.51823e-05,
19.8364,-0.000834471,-1,-5.69291e-06,-0.00860947,-0.999963,0.000133494,-0.00491788,0.999988,4.20741e-06,-0.0204601,-0.999791,1.50689e-05,0.0648001,-0.997898,0.00115184,0.0131389,0.999914,1.52266e-05,-0.00430025,0.999991,-0.000406461,0.162959,0.986622,-0.00464135,0.224363,-0.974488,0.0059499,0.454703,0.890609,-0.00778296,0.999537,-0.0304337,0.00021008,0.999995,0.00321392,6.2127e-05,1,-0.000135241,-1.53195e-05,
19.8465,-0.000834152,-1,-5.80779e-06,-0.00872396,-0.999962,0.000100432,-0.00491769,0.999988,4.31346e-06,-0.0204677,-0.999791,1.63597e-05,0.0637423,-0.997966,0.00110759,0.0131494,0.999914,1.34158e-05,-0.00465854,0.999989,-0.000346673,0.158258,0.987387,-0.00460521,0.218411,-0.975839,0.00589659,0.447904,0.894049,-0.00766528,0.999533,-0.0305726,0.000204064,0.999995,0.00319801,6.16651e-05,1,-0.000140319,-1.54643e-05,
19.8566,-0.000833748,-1,-5.84847e-06,-0.00880952,-0.999961,8.10073e-05,-0.00491746,0.999988,4.30616e-06,-0.0204761,-0.99979,1.65836e-05,0.0627201,-0.998031,0.0010806,0.0131587,0.999913,1.29348e-05,-0.00496794,0.999988,-0.00031225,0.153584,0.988125,-0.00457581,0.212503,-0.977143,0.00584261,0.441184,0.897385,-0.00755196,0.999528,-0.0307065,0.00019831,0.999995,0.00318259,6.12459e-05,1,-0.000145247,-1.561e-05,
19.8667,-0.000833347,-1,-5.8078e-06,-0.00888351,-0.999961,7.84827e-05,-0.0049173,0.999988,4.19777e-06,-0.0204841,-0.99979,1.57508e-05,0.0617139,-0.998093,0.00107403,0.0131682,0.999913,1.37009e-05,-0.00525857,0.999986,-0.000308399,0.148931,0.988837,-0.0045563,0.206639,-0.9784,0.00579427,0.434533,0.900625,-0.00745477,0.999524,-0.0308358,0.000193373,0.999995,0.00316762,6.08884e-05,1,-0.000150024,-1.57468e-05,
19.8768,-0.00083303,-1,-5.69887e-06,-0.00896466,-0.99996,9.2326e-05,-0.0049173,0.999988,4.02474e-06,-0.0204907,-0.99979,1.41e-05,0.060703,-0.998155,0.00108716,0.0131791,0.999913,1.53678e-05,-0.00556218,0.999984,-0.000333667,0.144288,0.989525,-0.00454864,0.200809,-0.979613,0.00575755,0.427934,0.90378,-0.00738289,0.999521,-0.0309615,0.000189665,0.999995,0.00315303,6.05996e-05,1,-0.000154662,-1.58628e-05,
19.8869,-0.000832858,-1,-5.55097e-06,-0.00906897,-0.999959,0.000118536,-0.00491751,0.999988,3.83657e-06,-0.0204954,-0.99979,1.20242e-05,0.0596696,-0.998218,0.00111584,0.0131921,0.999913,1.74354e-05,-0.00590552,0.999982,-0.000380702,0.139642,0.990192,-0.00455328,0.195,-0.980786,0.00573701,0.421361,0.906863,-0.00734174,0.999517,-0.0310847,0.000187408,0.999995,0.00313876,6.03782e-05,1,-0.000159182,-1.59472e-05,
19.897,-0.000832852,-1,-5.40156e-06,-0.00920648,-0.999958,0.000150714,-0.00491791,0.999988,3.68213e-06,-0.0204978,-0.99979,9.96881e-06,0.0586012,-0.998281,0.00115363,0.0132072,0.999913,1.93826e-05,-0.00630516,0.99998,-0.000438212,0.134983,0.990837,-0.00456908,0.189195,-0.981923,0.00573478,0.414787,0.909889,-0.00733242,0.999513,-0.0312065,0.000186612,0.999995,0.00312474,6.02179e-05,1,-0.00016362,-1.59943e-05,
19.9071,-0.000832991,-1,-5.28637e-06,-0.00937946,-0.999956,0.000181607,-0.00491844,0.999988,3.59708e-06,-0.0204983,-0.99979,8.32817e-06,0.0574928,-0.998345,0.00119315,0.0132242,0.999913,2.07887e-05,-0.00676484,0.999977,-0.000493626,0.1303,0.991464,-0.00459333,0.183376,-0.983026,0.00575009,0.408186,0.912869,-0.00735169,0.999509,-0.031328,0.000187091,0.999995,0.00311095,6.01098e-05,1,-0.00016801,-1.60062e-05,
19.9172,-0.000833222,-1,-5.23038e-06,-0.00958248,-0.999954,0.000204743,-0.00491901,0.999988,3.59584e-06,-0.0204974,-0.99979,7.36457e-06,0.0563467,-0.998411,0.00122739,0.0132421,0.999912,2.14144e-05,-0.00727574,0.999973,-0.00053583,0.125588,0.992072,-0.00462201,0.177527,-0.984099,0.00577914,0.401534,0.915814,-0.0073926,0.999505,-0.0314502,0.000188502,0.999995,0.00309734,6.00425e-05,1,-0.000172385,-1.59931e-05,
19.9273,-0.000833472,-1,-5.24212e-06,-0.00980413,-0.999952,0.0002158,-0.00491954,0.999988,3.66972e-06,-0.0204959,-0.99979,7.16664e-06,0.0551714,-0.998476,0.00125093,0.0132603,0.999912,2.12289e-05,-0.00781934,0.999969,-0.000557387,0.120845,0.992661,-0.00465037,0.171637,-0.985143,0.00581578,0.394818,0.918729,-0.00744551,0.999501,-0.0315734,0.000190401,0.999995,0.00308389,6.00006e-05,1,-0.00017676,-1.59701e-05,
19.9374,-0.000833671,-1,-5.3124e-06,-0.0100299,-0.99995,0.000213401,-0.00491994,0.999988,3.79135e-06,-0.0204947,-0.99979,7.65197e-06,0.0539798,-0.998541,0.00126071,0.0132779,0.999912,2.03832e-05,-0.00837208,0.999965,-0.00055579,0.116073,0.99323,-0.00467358,0.165704,-0.986158,0.0058525,0.38803,0.921616,-0.00749947,0.999497,-0.0316979,0.000192308,0.999995,0.00307057,5.99649e-05,1,-0.000181134,-1.5953e-05,
19.9475,-0.000833767,-1,-5.41797e-06,-0.0102456,-0.999947,0.000199204,-0.0049202,0.999988,3.92377e-06,-0.0204943,-0.99979,8.60782e-06,0.0527862,-0.998605,0.0012563,0.0132944,0.999912,1.91444e-05,-0.00891074,0.99996,-0.00053357,0.11128,0.993778,-0.00468762,0.15973,-0.987143,0.00588183,0.381176,0.924472,-0.00754372,0.999493,-0.0318234,0.000193765,0.999995,0.0030574,5.99124e-05,1,-0.00018549,-1.59535e-05,
19.9576,-0.00083374,-1,-5.52852e-06,-0.0104404,-0.999945,0.000177305,-0.00492033,0.999988,4.03132e-06,-0.020495,-0.99979,9.7553e-06,0.0516042,-0.998667,0.00123977,0.0133094,0.999911,1.78129e-05,-0.00941723,0.999956,-0.00049731,0.106476,0.994304,-0.00468998,0.153728,-0.988096,0.00589766,0.374269,0.927289,-0.00756916,0.999489,-0.0319493,0.000194395,0.999995,0.00304439,5.98204e-05,1,-0.000189806,-1.59773e-05,
19.9677,-0.000833603,-1,-5.61521e-06,-0.0106091,-0.999944,0.00015314,-0.00492037,0.999988,4.08916e-06,-0.0204969,-0.99979,1.08185e-05,0.050444,-0.998726,0.00121512,0.0133231,0.999911,1.66467e-05,-0.00988187,0.999951,-0.000455892,0.101674,0.994807,-0.00468021,0.147713,-0.989013,0.00589639,0.36733,0.93006,-0.00756955,0.999485,-0.0320751,0.000193938,0.999995,0.0030316,5.96706e-05,1,-0.000194057,-1.60238e-05,
19.9778,-0.000833397,-1,-5.65817e-06,-0.0107525,-0.999942,0.000132163,-0.00492038,0.999988,4.08904e-06,-0.0204998,-0.99979,1.15814e-05,0.049311,-0.998783,0.0011874,0.0133358,0.999911,1.58112e-05,-0.0103046,0.999947,-0.000418398,0.0968847,0.995285,-0.00466004,0.141703,-0.989892,0.0058775,0.360384,0.932773,-0.00754239,0.999481,-0.0321996,0.000192281,0.999995,0.00301907,5.94544e-05,1,-0.000198226,-1.60891e-05,
19.9879,-0.000833174,-1,-5.65099e-06,-0.0108767,-0.999941,0.000118631,-0.00492042,0.999988,4.03984e-06,-0.0205032,-0.99979,1.19214e-05,0.0482054,-0.998837,0.00116182,0.0133478,0.999911,1.53622e-05,-0.010694,0.999943,-0.000392172,0.0921174,0.995737,-0.0046331,0.135716,-0.990731,0.0058436,0.353456,0.935421,-0.00748924,0.999477,-0.0323221,0.000189469,0.999995,0.00300686,5.91758e-05,1,-0.000202303,-1.61681e-05,
19.998,-0.000832989,-1,-5.60121e-06,-0.0109917,-0.99994,0.000114756,-0.00492055,0.999988,3.96329e-06,-0.0205068,-0.99979,1.18163e-05,0.0471226,-0.998888,0.00114278,0.0133595,0.999911,1.52608e-05,-0.0110648,0.999939,-0.000381437,0.0873763,0.996165,-0.00460426,0.129763,-0.991528,0.00579986,0.346569,0.937995,-0.00741553,0.999474,-0.0324417,0.000185704,0.999996,0.00299503,5.88517e-05,1,-0.000206283,-1.6257e-05,
20.0081,-0.000832473,-1,-5.28262e-06,-0.0111103,-0.999938,0.000117645,-0.00492036,0.999988,3.6436e-06,-0.0203513,-0.999793,-0.000316802,0.0462101,-0.998931,0.00080038,0.0135296,0.999908,0.00034384,-0.011274,0.999936,-5.49365e-05,0.0828142,0.996556,-0.00424619,0.124007,-0.992267,0.00542153,0.339874,0.940445,-0.0070133,0.99947,-0.0325659,0.00019142,0.999996,0.00298387,5.74525e-05,1,-0.000210249,-1.631e-05,
20.0182,-0.000829566,-1,-1.93215e-06,-0.0112459,-0.999937,9.44438e-05,-0.00491775,0.999988,3.35208e-07,-0.0193269,-0.999812,-0.00150017,0.0461656,-0.998934,-0.000444837,0.014566,0.999893,0.00153035,-0.0106061,0.999943,0.00115516,0.0791209,0.996861,-0.00297901,0.119159,-0.992867,0.00413021,0.334001,0.942555,-0.00570949,0.999464,-0.0327377,0.000216688,0.999996,0.00297428,5.24178e-05,1,-0.000214564,-1.65087e-05,
20.0283,-0.000827752,-1,1.06063e-05,-0.011348,-0.999936,-2.93289e-05,-0.00491612,0.999988,-1.21034e-05,-0.0167415,-0.999855,-0.00314088,0.047768,-0.998856,-0.00232571,0.0171638,0.999848,0.00318394,-0.00828843,0.999961,0.00294995,0.077071,0.997025,-0.00106145,0.116022,-0.993244,0.00217669,0.329705,0.944077,-0.00367911,0.999456,-0.0329857,0.000232429,0.999996,0.00296959,4.28659e-05,1,-0.000218881,-1.75162e-05,
20.0384,-0.000840346,-1,3.76748e-05,-0.0112617,-0.999937,-0.000328616,-0.00492864,0.999988,-3.90587e-05,-0.0124136,-0.999912,-0.00470593,0.0514538,-0.998665,-0.00445014,0.0215164,0.999757,0.00477747,-0.00394597,0.99998,0.00490925,0.0771119,0.997022,0.00112464,0.115073,-0.993357,-7.07257e-05,0.327532,0.944839,-0.00120006,0.999446,-0.0332882,0.0002069,0.999996,0.00297546,2.92778e-05,1,-0.000221798,-1.97108e-05,
